q0,q1,q2,q3,q4,q5
0.1906058325725681,0.18800741073988714,0.21073722056085953,0.20345174828572868,0.2032810265852673,0.1713507463337739
0.19092110511843466,0.18849710806746156,0.21136408295886444,0.20404979313637608,0.20368639525068197,0.17165153380062603
0.1912348992394957,0.1889888484732516,0.21198988302215363,0.20464036055466397,0.20408746901480176,0.17195212969585683
0.19154739575850357,0.18948273090508141,0.21261465744881716,0.20522350194793068,0.20448438739574828,0.17225271572038164
0.19185877261468162,0.1899788478030509,0.21323843705365872,0.20579926941501805,0.2048772872573085,0.1725534700522393
0.19216920476693553,0.1904772850398584,0.21386124674743873,0.20636771571769172,0.20526630270492952,0.17285456723306653
0.19247886409975948,0.19097812186708918,0.21448310552228184,0.20692889425244768,0.20565156498459555,0.17315617805771427
0.19278791933188427,0.19148143086749753,0.2151040264432439,0.20748285902271307,0.2060332023846555,0.17345846946707102
0.1930965359277146,0.1919872779133018,0.2157240166460255,0.20802966461144895,0.20641134014066578,0.17376160444415684
0.19340487601159903,0.19249572213051058,0.21634307734081376,0.2085693661541628,0.20678610034331235,0.1740657419135496
0.1937130982849748,0.1930068158692908,0.21696120382222986,0.20910201931233763,0.20715760184947066,0.17437103664420125
0.1940213579464283,0.19352060468038448,0.21757838548535352,0.20962768024728357,0.2075259601964633,0.17467763915570075
0.19432980661470656,0.19403712729757505,0.21819460584778863,0.2101464055944186,0.2078912875195695,0.17498569562803687
0.19463859225471924,0.19455641562620032,0.21880984257773167,0.21065825243798325,0.20825369247283923,0.1752953478149119
0.19494785910656068,0.1950784947377025,0.21942406752799617,0.21116327828619355,0.2086132801532629,0.17560673296065396
0.19525774761758583,0.195603382870203,0.22003724677594344,0.2116615410468381,0.20897015202834338,0.17591998372077453
0.19556839437756815,0.19613109143508164,0.2206493406692624,0.21215309900332135,0.20932440586711512,0.17623522808621273
0.19587993205696652,0.19666162502953816,0.22126030387753806,0.2126380107911572,0.2096761356746527,0.17655258931130793
0.19619248934832567,0.1971949814551064,0.22187008544954132,0.2131163353749161,0.2100254316301086,0.1768721858455366
0.19650619091083277,0.19773115174208883,0.22247862887616854,0.21358813202562696,0.21037238002831524,0.17719413126904973
0.19682115731804992,0.19827012017987206,0.22308587215895398,0.2140534602986365,0.21071706322498665,0.1775185342320414
0.19713750500884078,0.19881186435308051,0.2236917478840736,0.21451238001192677,0.2110595595855498,0.1778454983979782
0.19745534624150668,0.1993563551835212,0.22429618330175272,0.21496495122489243,0.21139994343763382,0.1781751223907157
0.19777478905114593,0.19990355697786533,0.22489910041098712,0.2154112342175768,0.21173828502724232,0.17850749974552524
0.1980959372102466,0.20045342748101105,0.22550041604948015,0.21585128947036844,0.21207465047863147,0.17884271886405245
0.19841889019252262,0.20100591793506414,0.22610004198869604,0.21628517764415586,0.2124091017579127,0.1791808629732242
0.1987437431399992,0.20156097314387128,0.22669788503392316,0.21671295956094072,0.21274169664039735,0.1795220100881196
0.19907058683335152,0.2021185315430333,0.22729384712923784,0.21713469618490688,0.21307248868169612,0.17986623297881724
0.19939950766549933,0.2026785252753249,0.2278878254672549,0.21755044860394443,0.21340152719258512,0.18021359914122748
0.19973058761845697,0.20324088027143897,0.2284797126035459,0.2179602780116258,0.21372885721764504,0.18056417077191675
0.20006390424343629,0.20380551633597332,0.22906939657560357,0.21836424568963086,0.21405451951767973,0.18091800474692663
0.20039953064419744,0.20437234723856984,0.22965676102622498,0.21876241299061872,0.21437855055591548,0.18127515260458943
0.20073753546364168,0.20494128081011437,0.23024168533118503,0.21915484132154173,0.21470098248798006,0.18163566053233673
0.2010779828736351,0.20551221904390096,0.2308240447310641,0.21954159212739843,0.21502184315565828,0.18199956935749775
0.20142093256805396,0.2060850582016595,0.23140371046709474,0.21992272687542,0.2153411560844168,0.18236691454207754
0.201766439759037,0.20665968892434233,0.23198054992088468,0.22029830703968722,0.2156589404846892,0.18273772618150627
0.20211455517642843,0.20723599634756226,0.2325544267578732,0.22066839408617087,0.21597521125690816,0.18311202900734516
0.2024653250703954,0.2078138602215693,0.23312520107437285,0.22103304945819116,0.21628997900027044,0.18348984239393276
0.20281879121719817,0.20839315503565145,0.23369272954804646,0.22139233456229068,0.21660325002521547,0.18387118036895309
0.20317499092809185,0.20897375014683994,0.23425686559166567,0.22174631075451337,0.2169150263695973,0.1842560516279037
0.20353395706133542,0.2095555099127971,0.23481745950999616,0.22209503932708463,0.2172253058185257,0.18464445955243872
0.20389571803728115,0.21013829382876123,0.235374358659649,0.2224385814954844,0.21753408192785062,0.18503640223256032
0.20426029785651656,0.21072195666841936,0.23592740761173975,0.22277699838590725,0.21784134405125916,0.18543187249262838
0.20462771612102867,0.21130634862857656,0.23647644831718892,0.22311035102310137,0.2181470773709548,0.1858308579211557
0.20499798805835767,0.2118913154774867,0.23702132027450165,0.22343870031857874,0.21845126293188277,0.1862333409043541
0.20537112454870624,0.2124766987067076,0.2375618606998559,0.22376210705918925,0.21875387767946497,0.18663929866339288
0.2057471321549677,0.21306233568633973,0.2380979046993328,0.22408063189605001,0.21905489450080345,0.1870487032953298
0.20612601315563553,0.21364805982350635,0.23862928544311623,0.22439433533382144,0.21935428226931122,0.1874615218176719
0.20650776558055348,0.21423370072392925,0.23915583434149035,0.22470327772032234,0.21965200589272305,0.1878777162165202
0.20689238324946554,0.21481908435645264,0.23967738122246085,0.22500751923647344,0.2199480263644408,0.188297243498251
0.20727985581332045,0.21540403322036633,0.24019375451082545,0.2253071198865624,0.22024230081816093,0.18872005574468323
0.20767016879828734,0.21598836651537445,0.24070478140851714,0.22560213948881935,0.2205347825857328,0.1891461001716791
0.20806330365243353,0.21657190031405793,0.24121028807604383,0.22589263766629475,0.2208254212581921,0.18957531919112416
0.20845923779501732,0.2171544477366744,0.24171009981484748,0.226178673838029,0.2211141627499117,0.19000765047622759
0.20885794466834387,0.21773581912813772,0.24220404125040326,0.2264603072105052,0.22140094936581078,0.19044302703008542
0.20925939379213343,0.21831582223701934,0.24269193651588206,0.22673759676937424,0.22168571987155913,0.1908813772574433
0.20966355082034702,0.21889426239641094,0.24317360943619684,0.22701060127144287,0.22196840956671346,0.19132262503959596
0.2100703776004159,0.21947094270648648,0.2436488837122552,0.22727937923691446,0.22224895036071834,0.1917666898123572
0.21047983223481675,0.22004566421860236,0.24411758310523812,0.22754398894187247,0.22252727085170365,0.19221348664703197
0.21089186914493568,0.2206182261207708,0.24457953162072973,0.22780448841099582,0.2228032964080077,0.19266292633432197
0.21130643913716102,0.22118842592434293,0.24503455369251684,0.22806093541049727,0.2230769492523536,0.19311491547109083
0.21172348947114442,0.2217560596517362,0.24548247436588477,0.22831338744127255,0.22334814854860438,0.19356935654991692
0.212142963930168,0.22232092202504106,0.2459231194802311,0.22856190173225144,0.22361681049101997,0.19402614805135746
0.21256480289355473,0.22288280665533977,0.246356315850823,0.22880653523393962,0.22388284839593803,0.19448518453884647
0.21298894341105723,0.22344150623257258,0.2467818914495237,0.22904734461214135,0.22414617279579885,0.1949463567561474
0.21341531927915897,0.22399681271578326,0.24719967558431633,0.22928438624185185,0.2244066915354328,0.1954095517272806
0.21384386111922254,0.22454851752357868,0.24760949907745208,0.22951771620130995,0.22466430987052585,0.19587465285884226
0.21427449645741545,0.22509641172463585,0.2480111944420548,0.2297473902661997,0.22491893056817974,0.1963415400446316
0.21470714980634617,0.22564028622808988,0.24840459605701248,0.22997346390399165,0.2251704540094797,0.1968100897725011
0.21514174274834016,0.22617993197363834,0.24878954033999034,0.23019599226841245,0.22541877829398174,0.19728017523334265
0.2155781940202856,0.22671514012119617,0.24916586591840192,0.23041503019403314,0.22566379934603098,0.1977516664321222
0.2160164195999769,0.22724570223993698,0.24953341379817506,0.23063063219096674,0.2259054110228203,0.19822443030087364
0.21645633279388438,0.22777141049655747,0.24989202753015408,0.2308428524396632,0.22614350522409724,0.19869833081356036
0.21689784432627743,0.22829205784260279,0.25024155337398174,0.23105174478579418,0.22637797200342757,0.19917322910271545
0.21734086242962694,0.22880743820069058,0.25058184045930515,0.2312573627352158,0.22660869968092032,0.19964898357776442
0.21778529293621324,0.22931734664947465,0.2509127409441553,0.23145975944900088,0.22683557495732024,0.20012545004494073
0.21823103937086516,0.229821579607189,0.2512341101703513,0.23165898773853133,0.22705848302937212,0.2006024818286958
0.21867800304475424,0.23031993501361445,0.251545806815783,0.23185510006064008,0.2272773077063597,0.20107992989451204
0.21912608315016927,0.2308122125103143,0.2518476930434302,0.23204814851279457,0.2274919315277226,0.20155764297301898
