tau1,tau2,tau3,tau4,tau5,tau6
5.805040020150109,-113.50891381707218,-29.304562963883455,1.698672897421274,-0.3119772759936313,0.049616883167143674
5.948023952175525,-113.84253925796776,-29.427355260928284,1.7044355951314956,-0.3132945830032592,0.049614606154243526
6.078177732386804,-114.1960080826816,-29.557944670164147,1.7101741416070892,-0.31460794048210533,0.049596598750036296
6.1955323906413176,-114.56889623408458,-29.69616637939052,1.7158869940450174,-0.3159169713633241,0.0495632061942501
6.30012875692956,-114.96076370512236,-29.84184934677489,1.7215725767299248,-0.3172212901345508,0.049514785896812206
6.392017375565516,-115.37115499066869,-29.99481647279925,1.727229284487513,-0.3185205034301828,0.049451707071656185
6.471258408889156,-115.79959955117417,-30.154884776690587,1.7328554862448824,-0.3198142106341234,0.049374350360348526
6.53792153120884,-116.24561228699821,-30.321865576903356,1.7384495286594062,-0.3211020044892972,0.04928310744241826
6.59208581520473,-116.70869402377085,-30.49556467571545,1.7440097398461418,-0.32238347172254217,0.049178380637294475
6.6338396078480395,-117.18833200759768,-30.67578254769736,1.7495344331429967,-0.3236581936679267,0.04906058249364019
6.663280398302427,-117.68400041057289,-30.862314532039285,1.7550219109362046,-0.32492574690167764,0.048930135369445266
6.680514677726082,-118.19516084514976,-31.054951028371377,1.7604704685127333,-0.326185703877981,0.048787471001806935
6.685657789456996,-118.72126288690302,-31.253477695860525,1.7658783979144939,-0.32743763355949695,0.04863303006567936
6.67883377156311,-119.26174460614625,-31.45767565577038,1.7712439918089038,-0.3286811020529862,0.04846726172445899
6.660175191135699,-119.81603310671414,-31.66732169692132,1.7765655473344255,-0.32991567323721166,0.04829062317044973
6.629822970665819,-120.38354507185295,-31.882188483965894,1.781841369918359,-0.3311409093847449,0.04810357915650819
6.587926206953299,-120.96368731742237,-32.10204476870022,1.7870697770559272,-0.3323563717799125,0.04790660151920311
6.534641982761449,-121.55585735077182,-32.32665560369361,1.792249102026175,-0.33356162132456024,0.047700168693136175
6.470135170156929,-122.15944393415936,-32.55578255793312,1.7973776975303442,-0.3347562191291612,0.04748476521825713
6.394578228418335,-122.77382765563246,-32.789183935521706,1.8024539392669756,-0.33593972710024395,0.04726088123957907
6.308150994654908,-123.39838150315408,-33.02661499593957,1.807476229391918,-0.33711170850624234,0.04702901199904349
6.211040467976577,-124.0324714406361,-33.26782817530207,1.8124429998689595,-0.33827172852873255,0.04678965732321604
6.1034405879927105,-124.67545699176956,-33.512573310945996,1.8173527157135894,-0.33941935479981605,0.0465433211022902
5.985552007226406,-125.32669182428103,-33.76059786651986,1.8222038780965115,-0.340554157919641,0.04629051076543651
5.857581858444743,-125.98552433562867,-34.011647157967985,1.8269950272990971,-0.34167571195193003,0.046031736751309296
5.719743516987132,-126.65129824324201,-34.26546458163837,1.8317247455327297,-0.3427835949036022,0.04576751197382895
5.572256358358896,-127.32335317458794,-34.521791842783536,1.836391659583176,-0.34387738918166655,0.045498351284150376
5.41534551076934,-128.00102525775634,-34.780369184578,1.8409944432868968,-0.344956682023959,0.045224770930258396
5.249241605180056,-128.6836477145804,-35.04093561860513,1.845531819847479,-0.3460210659155397,0.04494728801393536
5.074180520375111,-129.37055145156253,-35.303229154955304,1.8500025639444992,-0.3470701389736475,0.04466641994537533
4.890403125098961,-130.06106565018598,-35.56698703247265,1.854405503662488,-0.3481035053113499,0.04438268389792518
4.698155018062656,-130.75451835841832,-35.83194595000877,1.8587395222353256,-0.349120775382361,0.04409659626148839
4.49768626484428,-131.45023707815218,-36.09784229654442,1.8630035595754206,-0.35012156629464586,0.04380867209680484
4.289251131852082,-132.1475493517449,-36.36441238143913,1.8671966136016969,-0.3511055020986195,0.043519424590172454
4.0731078206637905,-132.8457833465688,-36.63139266441189,1.8713177413752577,-0.3520722140613883,0.043229364510627234
3.849518198985368,-133.54426843518416,-36.89851998434686,1.875366060007398,-0.3530213409052897,0.0429389996691368
3.618747531219497,-134.24233577373093,-37.1655317878501,1.8793407473730033,-0.35395252902636826,0.04264883438105252
3.3810642095423127,-134.93931887531542,-37.432166356427,1.8832410426073012,-0.3548654326930305,0.042359368932478006
3.1367394834154068,-135.63455417882173,-37.698163032301956,1.8870662463913812,-0.3557597142155998,0.04207109905170524
2.8860471894135045,-136.32738161480637,-37.96326244363935,1.8908157210421508,-0.3566350440956822,0.04178451538601904
2.629263481795537,-137.01714516500513,-38.22720672779658,1.8944888903753365,-0.35749110115304866,0.04150010298292301
2.366666564766261,-137.7031934150647,-38.48973975232414,1.8980852393833523,-0.35832757263161563,0.041218340781697865
2.0985364247024267,-138.3848801039828,-38.75060733521941,1.9016043137090743,-0.3591441542843748,0.040939701109714136
1.8251545641812936,-139.06156466572855,-39.0095574625833,1.9050457189133536,-0.3599405504375599,0.0406646491869891
