x1,y1,z1,torso_lift_joint,arm_right_1_joint,arm_right_2_joint,arm_right_3_joint,arm_right_4_joint,arm_right_5_joint,arm_right_6_joint,arm_right_7_joint,gripper_right_tool_mount_joint
0.8583783993045281,0.2737753358881891,0.5885952974668032,0.0490602473847389,-1.630928017124562,0.8253492113319412,0.7654362416872724,-0.0135473949935067,3.203915725292409,1.2979607335186298,-2.0464850980619858,0.0
-0.179285869651038,-0.9929767508873772,0.9353084145601644,0.0721223627840213,-1.9668322723059048,-1.912479256373785,1.6844591060579073,0.6358708705976224,2.4785773949258463,0.8182509581565632,0.256365945896927,0.0
0.9291436115730484,-0.3800350960650294,0.4232671692863544,0.2702264957480697,-3.1773377337984114,0.0915089662545955,-1.897278175630917,0.1536931754948971,2.346894019731636,0.1501857132354679,0.9901756994032714,0.0
0.3016438928316234,0.279587647062355,1.3221271390866156,0.2660372310701942,-3.933381182070865,-2.040094909490961,2.214991843441133,0.4691150086115787,2.751114331825016,2.4330861077749577,-0.2743655397706199,0.0
0.2481365649572704,-0.4913038000155718,0.6166591767645638,0.0734121899654064,-2.463563042939874,0.4995616228343402,-1.970364861133925,-1.5283489141142763,2.8645920082083003,2.178583530867275,0.798681786787345,0.0
0.0689864107423355,-1.0325058346602949,0.911563255818958,0.0977909351786689,-2.4512924841981425,-1.5327739467247177,-1.6530098894810248,-1.0194791464436346,1.3846629223824287,-0.0233215389772081,0.4932411518371354,0.0
-0.1446654443333507,0.4046108206317595,1.2441464205812154,0.1153337145859413,-4.108860046682778,-2.09973831693812,-0.3113744874580508,0.5113607066155741,-0.0918990708678066,0.8661363612076042,0.8202759361984919,0.0
0.2422805209237606,-0.1186977651685082,0.7102489854932256,0.2358280349632034,-3.971405146831941,0.1301739384833362,2.055461163860406,-1.9166955863698976,2.54314187265284,2.357072423658431,-1.2186437935888343,0.0
0.66699500160635,-0.5551771456988588,0.3637814094975436,0.2655272979253196,-2.372398152696197,-0.0272584661983674,-1.862871821894715,-0.7458626800574455,-1.0525374528615226,1.2891971800648188,-0.6955926535616229,0.0
0.3671054563555055,-0.5134542848012266,0.657641011322916,0.2397016984987582,-0.2491670903458807,-0.0070506859715913,-0.1619417632448542,0.7884048986360794,-1.0031300532475014,2.58101273528792,1.55501856075638,0.0
0.5335241774890608,-0.4088326874012474,1.5182833145415544,0.3026054306929397,-3.18581553296555,-1.7418710382756808,0.7268847700021224,-0.6062784969469172,1.1503280161550793,2.322329681035034,0.5344208471030147,0.0
-0.3723938138489804,-0.1276366935535681,1.0406140068655894,0.3071900327664546,-1.137867885822968,-1.9654715180416515,0.4154164258915949,0.8329277180277848,3.0362474010338687,-1.0781288752292204,-0.4630273783267341,0.0
