q0,q1,q2,q3,q4,q5,q6
-0.432469874,-0.180625965,-0.451128655,-1.738498545,0.159924333,0.486667704,-0.315387412
-0.433287671,-0.179008880,-0.451721605,-1.739291818,0.158331009,0.486155549,-0.315898170
-0.434105762,-0.177388465,-0.452316931,-1.740076422,0.156737348,0.485642661,-0.316410922
-0.434924135,-0.175764729,-0.452914630,-1.740852353,0.155143364,0.485129044,-0.316925663
-0.435742777,-0.174137684,-0.453514701,-1.741619607,0.153549069,0.484614702,-0.317442392
-0.436561678,-0.172507342,-0.454117139,-1.742378182,0.151954476,0.484099637,-0.317961104
-0.437380825,-0.170873714,-0.454721943,-1.743128074,0.150359599,0.483583853,-0.318481795
-0.438200205,-0.169236811,-0.455329108,-1.743869281,0.148764449,0.483067354,-0.319004463
-0.439019807,-0.167596645,-0.455938633,-1.744601800,0.147169041,0.482550142,-0.319529103
-0.439839618,-0.165953226,-0.456550515,-1.745325627,0.145573387,0.482032222,-0.320055712
-0.440659627,-0.164306567,-0.457164750,-1.746040760,0.143977500,0.481513595,-0.320584287
-0.441479821,-0.162656679,-0.457781335,-1.746747196,0.142381393,0.480994266,-0.321114823
-0.442300189,-0.161003574,-0.458400268,-1.747444933,0.140785078,0.480474238,-0.321647318
-0.443120717,-0.159347262,-0.459021546,-1.748133967,0.139188569,0.479953513,-0.322181767
-0.443941395,-0.157687757,-0.459645165,-1.748814297,0.137591878,0.479432096,-0.322718167
-0.444762209,-0.156025068,-0.460271123,-1.749485920,0.135995019,0.478909989,-0.323256513
-0.445583148,-0.154359209,-0.460899416,-1.750148834,0.134398004,0.478387197,-0.323796803
-0.446404199,-0.152690191,-0.461530041,-1.750803035,0.132800846,0.477863721,-0.324339032
-0.447225351,-0.151018025,-0.462162996,-1.751448523,0.131203558,0.477339565,-0.324883196
-0.448046591,-0.149342723,-0.462798276,-1.752085294,0.129606153,0.476814733,-0.325429292
-0.448867906,-0.147664298,-0.463435879,-1.752713347,0.128008643,0.476289227,-0.325977316
-0.449689285,-0.145982761,-0.464075801,-1.753332679,0.126411042,0.475763051,-0.326527263
-0.450510716,-0.144298124,-0.464718040,-1.753943289,0.124813362,0.475236209,-0.327079130
-0.451332186,-0.142610399,-0.465362591,-1.754545174,0.123215617,0.474708702,-0.327632913
-0.452153682,-0.140919599,-0.466009453,-1.755138333,0.121617818,0.474180535,-0.328188608
-0.452975194,-0.139225734,-0.466658620,-1.755722764,0.120019979,0.473651710,-0.328746211
-0.453796708,-0.137528818,-0.467310091,-1.756298465,0.118422113,0.473122232,-0.329305717
-0.454618212,-0.135828862,-0.467963861,-1.756865434,0.116824232,0.472592102,-0.329867123
-0.455439694,-0.134125878,-0.468619927,-1.757423670,0.115226349,0.472061324,-0.330430424
-0.456261142,-0.132419879,-0.469278286,-1.757973172,0.113628478,0.471529902,-0.330995616
-0.457082543,-0.130710877,-0.469938934,-1.758513937,0.112030630,0.470997837,-0.331562696
-0.457903886,-0.128998885,-0.470601868,-1.759045964,0.110432819,0.470465135,-0.332131658
-0.458725157,-0.127283914,-0.471267084,-1.759569253,0.108835057,0.469931797,-0.332702499
-0.459546345,-0.125565977,-0.471934579,-1.760083801,0.107237357,0.469397827,-0.333275215
-0.460367436,-0.123845086,-0.472604349,-1.760589608,0.105639732,0.468863227,-0.333849801
-0.461188420,-0.122121253,-0.473276390,-1.761086672,0.104042195,0.468328002,-0.334426252
-0.462009284,-0.120394492,-0.473950699,-1.761574992,0.102444758,0.467792153,-0.335004565
-0.462830014,-0.118664815,-0.474627273,-1.762054568,0.100847435,0.467255685,-0.335584735
-0.463650600,-0.116932234,-0.475306107,-1.762525398,0.099250237,0.466718600,-0.336166757
-0.464471028,-0.115196761,-0.475987198,-1.762987481,0.097653178,0.466180901,-0.336750628
-0.465291286,-0.113458410,-0.476670542,-1.763440817,0.096056270,0.465642592,-0.337336343
-0.466111362,-0.111717193,-0.477356136,-1.763885405,0.094459526,0.465103675,-0.337923896
-0.466931243,-0.109973122,-0.478043975,-1.764321244,0.092862958,0.464564154,-0.338513285
-0.467750918,-0.108226211,-0.478734056,-1.764748333,0.091266580,0.464024031,-0.339104504
-0.468570373,-0.106476473,-0.479426375,-1.765166672,0.089670405,0.463483310,-0.339697548
-0.469389597,-0.104723919,-0.480120928,-1.765576261,0.088074443,0.462941993,-0.340292414
-0.470208576,-0.102968563,-0.480817712,-1.765977098,0.086478710,0.462400084,-0.340889095
-0.471027300,-0.101210417,-0.481516721,-1.766369185,0.084883216,0.461857586,-0.341487589
-0.471845754,-0.099449496,-0.482217953,-1.766752519,0.083287975,0.461314502,-0.342087890
-0.472663927,-0.097685810,-0.482921404,-1.767127102,0.081692999,0.460770834,-0.342689993
-0.473481807,-0.095919374,-0.483627069,-1.767492933,0.080098301,0.460226585,-0.343293894
-0.474299380,-0.094150201,-0.484334944,-1.767850011,0.078503894,0.459681760,-0.343899587
-0.475116635,-0.092378303,-0.485045026,-1.768198338,0.076909790,0.459136360,-0.344507069
-0.475933560,-0.090603694,-0.485757310,-1.768537912,0.075316002,0.458590388,-0.345116334
-0.476750140,-0.088826386,-0.486471792,-1.768868734,0.073722542,0.458043848,-0.345727378
-0.477566366,-0.087046393,-0.487188469,-1.769190804,0.072129423,0.457496743,-0.346340195
-0.478382223,-0.085263728,-0.487907335,-1.769504123,0.070536657,0.456949075,-0.346954781
-0.479197699,-0.083478405,-0.488628388,-1.769808690,0.068944258,0.456400848,-0.347571131
-0.480012783,-0.081690435,-0.489351622,-1.770104507,0.067352237,0.455852064,-0.348189239
-0.480827461,-0.079899834,-0.490077033,-1.770391572,0.065760608,0.455302726,-0.348809102
-0.481641721,-0.078106614,-0.490804617,-1.770669888,0.064169382,0.454752837,-0.349430713
-0.482455551,-0.076310788,-0.491534371,-1.770939454,0.062578572,0.454202401,-0.350054068
-0.483268938,-0.074512370,-0.492266289,-1.771200271,0.060988191,0.453651419,-0.350679162
-0.484081870,-0.072711373,-0.493000367,-1.771452341,0.059398251,0.453099896,-0.351305989
-0.484894334,-0.070907811,-0.493736601,-1.771695662,0.057808765,0.452547833,-0.351934546
-0.485706318,-0.069101697,-0.494474987,-1.771930237,0.056219746,0.451995234,-0.352564825
-0.486517809,-0.067293045,-0.495215520,-1.772156067,0.054631205,0.451442101,-0.353196823
-0.487328795,-0.065481868,-0.495958195,-1.772373151,0.053043154,0.450888438,-0.353830534
-0.488139264,-0.063668180,-0.496703009,-1.772581492,0.051455608,0.450334248,-0.354465953
-0.488949202,-0.061851995,-0.497449957,-1.772781090,0.049868578,0.449779532,-0.355103075
-0.489758599,-0.060033326,-0.498199034,-1.772971947,0.048282075,0.449224295,-0.355741894
-0.490567440,-0.058212186,-0.498950236,-1.773154064,0.046696114,0.448668538,-0.356382406
-0.491375713,-0.056388590,-0.499703558,-1.773327441,0.045110706,0.448112265,-0.357024604
-0.492183407,-0.054562552,-0.500458995,-1.773492081,0.043525864,0.447555478,-0.357668483
-0.492990508,-0.052734084,-0.501216544,-1.773647985,0.041941599,0.446998181,-0.358314039
-0.493797005,-0.050903202,-0.501976199,-1.773795154,0.040357925,0.446440376,-0.358961265
-0.494602884,-0.049069918,-0.502737956,-1.773933589,0.038774854,0.445882065,-0.359610157
-0.495408133,-0.047234247,-0.503501810,-1.774063294,0.037192397,0.445323253,-0.360260708
-0.496212740,-0.045396203,-0.504267757,-1.774184268,0.035610568,0.444763941,-0.360912914
-0.497016692,-0.043555799,-0.505035791,-1.774296514,0.034029379,0.444204132,-0.361566769
-0.497819977,-0.041713050,-0.505805908,-1.774400034,0.032448841,0.443643829,-0.362222267
-0.498622582,-0.039867970,-0.506578104,-1.774494830,0.030868968,0.443083035,-0.362879403
-0.499424494,-0.038020572,-0.507352373,-1.774580903,0.029289772,0.442521753,-0.363538171
-0.500225702,-0.036170870,-0.508128710,-1.774658255,0.027711264,0.441959985,-0.364198566
-0.501026193,-0.034318880,-0.508907111,-1.774726889,0.026133457,0.441397733,-0.364860582
-0.501825954,-0.032464615,-0.509687571,-1.774786807,0.024556364,0.440835002,-0.365524214
-0.502624973,-0.030608088,-0.510470084,-1.774838011,0.022979996,0.440271793,-0.366189455
-0.503423237,-0.028749316,-0.511254647,-1.774880503,0.021404366,0.439708110,-0.366856300
-0.504220733,-0.026888310,-0.512041254,-1.774914286,0.019829485,0.439143954,-0.367524743
-0.505017451,-0.025025087,-0.512829900,-1.774939362,0.018255367,0.438579329,-0.368194779
-0.505813375,-0.023159660,-0.513620580,-1.774955733,0.016682023,0.438014237,-0.368866401
-0.506608496,-0.021292043,-0.514413289,-1.774963402,0.015109466,0.437448681,-0.369539605
-0.507402799,-0.019422252,-0.515208022,-1.774962372,0.013537707,0.436882664,-0.370214384
-0.508196273,-0.017550299,-0.516004774,-1.774952645,0.011966759,0.436316188,-0.370890732
-0.508988904,-0.015676201,-0.516803540,-1.774934224,0.010396633,0.435749257,-0.371568643
-0.509780681,-0.013799970,-0.517604314,-1.774907112,0.008827343,0.435181872,-0.372248112
-0.510571591,-0.011921622,-0.518407092,-1.774871311,0.007258900,0.434614036,-0.372929133
-0.511361621,-0.010041172,-0.519211869,-1.774826826,0.005691315,0.434045752,-0.373611699
-0.512150760,-0.008158633,-0.520018638,-1.774773657,0.004124602,0.433477023,-0.374295805
-0.512938994,-0.006274020,-0.520827396,-1.774711810,0.002558772,0.432907851,-0.374981445
-0.513726311,-0.004387348,-0.521638137,-1.774641286,0.000993838,0.432338238,-0.375668612
-0.514512699,-0.002498632,-0.522450855,-1.774562089,-0.000570190,0.431768189,-0.376357301
-0.515298144,-0.000607886,-0.523265545,-1.774474223,-0.002133298,0.431197704,-0.377047506
-0.516082636,0.001284874,-0.524082202,-1.774377690,-0.003695475,0.430626787,-0.377739219
-0.516866160,0.003179636,-0.524900820,-1.774272494,-0.005256709,0.430055440,-0.378432437
-0.517648706,0.005076383,-0.525721395,-1.774158639,-0.006816988,0.429483666,-0.379127151
-0.518430260,0.006975100,-0.526543921,-1.774036127,-0.008376300,0.428911467,-0.379823357
-0.519210809,0.008875774,-0.527368392,-1.773904963,-0.009934632,0.428338847,-0.380521047
-0.519990342,0.010778389,-0.528194802,-1.773765150,-0.011491974,0.427765806,-0.381220216
-0.520768846,0.012682930,-0.529023148,-1.773616693,-0.013048313,0.427192349,-0.381920858
-0.521546309,0.014589382,-0.529853422,-1.773459593,-0.014603637,0.426618477,-0.382622965
-0.522322717,0.016497731,-0.530685620,-1.773293857,-0.016157935,0.426044194,-0.383326533
-0.523098060,0.018407961,-0.531519736,-1.773119487,-0.017711194,0.425469501,-0.384031554
-0.523872323,0.020320058,-0.532355764,-1.772936487,-0.019263403,0.424894401,-0.384738022
-0.524645496,0.022234006,-0.533193699,-1.772744862,-0.020814550,0.424318897,-0.385445931
-0.525417564,0.024149791,-0.534033535,-1.772544615,-0.022364624,0.423742991,-0.386155275
-0.526188517,0.026067397,-0.534875267,-1.772335751,-0.023913611,0.423166686,-0.386866046
-0.526958341,0.027986809,-0.535718889,-1.772118275,-0.025461502,0.422589984,-0.387578240
-0.527727024,0.029908013,-0.536564395,-1.771892189,-0.027008283,0.422012887,-0.388291848
-0.528494555,0.031830992,-0.537411779,-1.771657499,-0.028553943,0.421435399,-0.389006865
-0.529260919,0.033755732,-0.538261037,-1.771414210,-0.030098471,0.420857521,-0.389723285
-0.530026105,0.035682218,-0.539112162,-1.771162325,-0.031641854,0.420279256,-0.390441100
-0.530790101,0.037610434,-0.539965148,-1.770901849,-0.033184082,0.419700607,-0.391160304
-0.531552894,0.039540366,-0.540819989,-1.770632787,-0.034725142,0.419121575,-0.391880891
-0.532314472,0.041471997,-0.541676680,-1.770355143,-0.036265023,0.418542164,-0.392602854
-0.533074823,0.043405312,-0.542535216,-1.770068923,-0.037803713,0.417962376,-0.393326186
-0.533833933,0.045340297,-0.543395589,-1.769774131,-0.039341200,0.417382212,-0.394050881
-0.534591791,0.047276935,-0.544257794,-1.769470772,-0.040877473,0.416801677,-0.394776933
-0.535348385,0.049215212,-0.545121826,-1.769158851,-0.042412521,0.416220771,-0.395504333
-0.536103701,0.051155112,-0.545987678,-1.768838373,-0.043946332,0.415639498,-0.396233077
-0.536857729,0.053096619,-0.546855344,-1.768509342,-0.045478893,0.415057859,-0.396963156
-0.537610454,0.055039718,-0.547724819,-1.768171765,-0.047010195,0.414475858,-0.397694565
-0.538361866,0.056984394,-0.548596096,-1.767825647,-0.048540224,0.413893496,-0.398427296
-0.539111951,0.058930630,-0.549469169,-1.767470992,-0.050068971,0.413310776,-0.399161343
-0.539860697,0.060878413,-0.550344033,-1.767107806,-0.051596423,0.412727701,-0.399896698
-0.540608093,0.062827725,-0.551220681,-1.766736095,-0.053122568,0.412144272,-0.400633356
-0.541354125,0.064778551,-0.552099108,-1.766355864,-0.054647396,0.411560491,-0.401371309
-0.542098782,0.066730876,-0.552979306,-1.765967118,-0.056170895,0.410976362,-0.402110551
-0.542842051,0.068684684,-0.553861270,-1.765569863,-0.057693053,0.410391887,-0.402851073
-0.543583920,0.070639959,-0.554744994,-1.765164104,-0.059213860,0.409807068,-0.403592870
-0.544324377,0.072596686,-0.555630472,-1.764749848,-0.060733304,0.409221906,-0.404335935
-0.545063409,0.074554849,-0.556517697,-1.764327101,-0.062251373,0.408636406,-0.405080260
-0.545801004,0.076514431,-0.557406663,-1.763895867,-0.063768056,0.408050568,-0.405825839
-0.546537150,0.078475418,-0.558297364,-1.763456154,-0.065283342,0.407464395,-0.406572665
-0.547271834,0.080437794,-0.559189794,-1.763007966,-0.066797220,0.406877890,-0.407320730
-0.548005045,0.082401542,-0.560083946,-1.762551311,-0.068309678,0.406291054,-0.408070027
-0.548736770,0.084366648,-0.560979814,-1.762086194,-0.069820705,0.405703890,-0.408820550
-0.549466997,0.086333094,-0.561877391,-1.761612621,-0.071330290,0.405116400,-0.409572291
-0.550195714,0.088300865,-0.562776672,-1.761130598,-0.072838422,0.404528587,-0.410325244
-0.550922908,0.090269946,-0.563677650,-1.760640133,-0.074345089,0.403940452,-0.411079400
-0.551648568,0.092240319,-0.564580319,-1.760141230,-0.075850281,0.403351999,-0.411834754
-0.552372681,0.094211970,-0.565484672,-1.759633898,-0.077353986,0.402763228,-0.412591297
-0.553095235,0.096184883,-0.566390702,-1.759118141,-0.078856193,0.402174143,-0.413349022
-0.553816218,0.098159040,-0.567298403,-1.758593968,-0.080356891,0.401584745,-0.414107923
-0.554535617,0.100134427,-0.568207770,-1.758061383,-0.081856068,0.400995037,-0.414867992
-0.555253421,0.102111027,-0.569118794,-1.757520395,-0.083353715,0.400405021,-0.415629221
-0.555969618,0.104088824,-0.570031470,-1.756971009,-0.084849819,0.399814699,-0.416391605
-0.556684195,0.106067802,-0.570945791,-1.756413233,-0.086344371,0.399224073,-0.417155134
-0.557397140,0.108047944,-0.571861751,-1.755847074,-0.087837358,0.398633146,-0.417919802
-0.558108441,0.110029236,-0.572779342,-1.755272538,-0.089328769,0.398041920,-0.418685602
-0.558818086,0.112011660,-0.573698559,-1.754689632,-0.090818595,0.397450396,-0.419452526
-0.559526063,0.113995200,-0.574619394,-1.754098364,-0.092306823,0.396858577,-0.420220566
-0.560232360,0.115979841,-0.575541841,-1.753498740,-0.093793444,0.396266465,-0.420989716
-0.560936965,0.117965565,-0.576465894,-1.752890768,-0.095278445,0.395674063,-0.421759968
-0.561639866,0.119952357,-0.577391545,-1.752274456,-0.096761817,0.395081372,-0.422531314
-0.562341050,0.121940200,-0.578318788,-1.751649809,-0.098243548,0.394488394,-0.423303747
-0.563040506,0.123929079,-0.579247616,-1.751016837,-0.099723627,0.393895132,-0.424077260
-0.563738222,0.125918976,-0.580178023,-1.750375545,-0.101202045,0.393301588,-0.424851845
-0.564434185,0.127909875,-0.581110001,-1.749725943,-0.102678789,0.392707763,-0.425627494
-0.565128385,0.129901761,-0.582043543,-1.749068036,-0.104153849,0.392113661,-0.426404200
-0.565820808,0.131894616,-0.582978644,-1.748401834,-0.105627215,0.391519282,-0.427181956
-0.566511442,0.133888424,-0.583915295,-1.747727343,-0.107098875,0.390924629,-0.427960753
-0.567200277,0.135883169,-0.584853491,-1.747044571,-0.108568819,0.390329705,-0.428740584
-0.567887299,0.137878835,-0.585793224,-1.746353527,-0.110037037,0.389734510,-0.429521442
-0.568572498,0.139875404,-0.586734487,-1.745654217,-0.111503517,0.389139048,-0.430303319
-0.569255860,0.141872861,-0.587677273,-1.744946651,-0.112968250,0.388543320,-0.431086207
-0.569937375,0.143871189,-0.588621576,-1.744230836,-0.114431223,0.387947328,-0.431870099
-0.570617029,0.145870371,-0.589567389,-1.743506780,-0.115892427,0.387351075,-0.432654986
-0.571294813,0.147870391,-0.590514703,-1.742774491,-0.117351852,0.386754562,-0.433440862
-0.571970712,0.149871232,-0.591463513,-1.742033977,-0.118809486,0.386157791,-0.434227717
-0.572644716,0.151872878,-0.592413812,-1.741285247,-0.120265320,0.385560765,-0.435015546
-0.573316814,0.153875312,-0.593365591,-1.740528309,-0.121719342,0.384963485,-0.435804339
-0.573986992,0.155878517,-0.594318845,-1.739763172,-0.123171542,0.384365953,-0.436594089
-0.574655239,0.157882478,-0.595273566,-1.738989843,-0.124621910,0.383768172,-0.437384789
-0.575321543,0.159887176,-0.596229747,-1.738208331,-0.126070435,0.383170142,-0.438176430
-0.575985894,0.161892596,-0.597187380,-1.737418646,-0.127517107,0.382571868,-0.438969004
-0.576648278,0.163898720,-0.598146460,-1.736620795,-0.128961916,0.381973349,-0.439762504
-0.577308684,0.165905533,-0.599106977,-1.735814787,-0.130404850,0.381374589,-0.440556922
-0.577967100,0.167913017,-0.600068926,-1.735000631,-0.131845901,0.380775588,-0.441352249
-0.578623515,0.169921156,-0.601032299,-1.734178335,-0.133285057,0.380176350,-0.442148479
-0.579277917,0.171929932,-0.601997089,-1.733347910,-0.134722308,0.379576876,-0.442945602
-0.579930294,0.173939330,-0.602963288,-1.732509362,-0.136157644,0.378977168,-0.443743612
-0.580580634,0.175949332,-0.603930889,-1.731662703,-0.137591054,0.378377227,-0.444542499
-0.581228927,0.177959921,-0.604899885,-1.730807940,-0.139022530,0.377777056,-0.445342257
-0.581875159,0.179971081,-0.605870269,-1.729945082,-0.140452059,0.377176657,-0.446142876
-0.582519320,0.181982794,-0.606842033,-1.729074140,-0.141879632,0.376576032,-0.446944349
-0.583161398,0.183995044,-0.607815169,-1.728195122,-0.143305239,0.375975182,-0.447746669
-0.583801381,0.186007815,-0.608789672,-1.727308037,-0.144728870,0.375374109,-0.448549826
-0.584439258,0.188021088,-0.609765532,-1.726412895,-0.146150515,0.374772815,-0.449353813
-0.585075017,0.190034848,-0.610742743,-1.725509705,-0.147570163,0.374171303,-0.450158622
-0.585708647,0.192049076,-0.611721296,-1.724598477,-0.148987805,0.373569573,-0.450964244
-0.586340135,0.194063757,-0.612701186,-1.723679220,-0.150403431,0.372967628,-0.451770672
-0.586969471,0.196078873,-0.613682404,-1.722751944,-0.151817030,0.372365470,-0.452577896
-0.587596644,0.198094408,-0.614664942,-1.721816658,-0.153228592,0.371763100,-0.453385910
-0.588221640,0.200110344,-0.615648794,-1.720873373,-0.154638108,0.371160520,-0.454194705
-0.588844450,0.202126664,-0.616633952,-1.719922097,-0.156045568,0.370557733,-0.455004272
-0.589465061,0.204143351,-0.617620407,-1.718962842,-0.157450961,0.369954739,-0.455814604
-0.590083462,0.206160388,-0.618608153,-1.717995616,-0.158854279,0.369351541,-0.456625692
-0.590699642,0.208177759,-0.619597182,-1.717020430,-0.160255510,0.368748141,-0.457437528
-0.591313589,0.210195445,-0.620587486,-1.716037293,-0.161654646,0.368144539,-0.458250104
-0.591925292,0.212213431,-0.621579057,-1.715046217,-0.163051676,0.367540739,-0.459063411
